Precinct,TOTAL_Reg,WHITE_Reg,BLACK_Reg,OTHER_Reg,TOTAL_Dem_Reg,WHITE_Dem_Reg,BLACK_Dem_Reg,OTHER_Dem_Reg,TOTAL_Rep_Reg,WHITE_Rep_Reg,BLACK_Rep_Reg,OTHER_Rep_Reg,TOTAL_Oth_Reg,WHITE_Oth_Reg,BLACK_Oth_Reg,OTHER_Oth_Reg,TOTAL_Voted,WHITE_Voted,BLACK_Voted,OTHER_Voted,TOTAL_Dem_Voted,WHITE_Dem_Voted,BLACK_Dem_Voted,OTHER_Dem_Voted,TOTAL_Rep_Voted,WHITE_Rep_Voted,BLACK_Rep_Voted,OTHER_Rep_Voted,TOTAL_Oth_Voted,WHITE_Oth_Voted,BLACK_Oth_Voted,OTHER_Oth_Voted,TOTAL_Pct,WHITE_Pct,BLACK_Pct,OTHER_Pct,TOTAL_Dem_Pct,WHITE_Dem_Pct,BLACK_Dem_Pct,OTHER_Dem_Pct,TOTAL_Rep_Pct,WHITE_Rep_Pct,BLACK_Rep_Pct,OTHER_Rep_Pct,TOTAL_Oth_Pct,WHITE_Oth_Pct,BLACK_Oth_Pct,OTHER_Oth_Pct
Jefferson-:-00 231,1427.0,560.0,583.0,284.0,646.0,131.0,433.0,82.0,280.0,229.0,7.0,44.0,501.0,200.0,143.0,158.0,371.0,180.0,157.0,34.0,204.0,55.0,139.0,10.0,100.0,91.0,2.0,7.0,67.0,34.0,16.0,17.0,26.0,32.14,26.93,11.97,31.58,41.98,32.1,12.2,35.71,39.74,28.57,15.91,13.37,17.0,11.19,10.76
Jefferson-:-00 232A,1150.0,180.0,812.0,158.0,680.0,57.0,569.0,54.0,83.0,58.0,10.0,15.0,387.0,65.0,233.0,89.0,177.0,51.0,106.0,20.0,111.0,13.0,93.0,5.0,33.0,23.0,3.0,7.0,33.0,15.0,10.0,8.0,15.39,28.33,13.05,12.66,16.32,22.81,16.34,9.26,39.76,39.66,30.0,46.67,8.53,23.08,4.29,8.99
Jefferson-:-00 232B,1466.0,228.0,890.0,348.0,840.0,63.0,692.0,85.0,179.0,88.0,16.0,75.0,447.0,77.0,182.0,188.0,419.0,71.0,304.0,44.0,306.0,21.0,268.0,17.0,46.0,32.0,3.0,11.0,67.0,18.0,33.0,16.0,28.58,31.14,34.16,12.64,36.43,33.33,38.73,20.0,25.7,36.36,18.75,14.67,14.99,23.38,18.13,8.51
Jefferson-:-00 234,1709.0,872.0,484.0,353.0,638.0,183.0,352.0,103.0,455.0,391.0,8.0,56.0,616.0,298.0,124.0,194.0,498.0,319.0,126.0,53.0,194.0,78.0,97.0,19.0,186.0,170.0,2.0,14.0,118.0,71.0,27.0,20.0,29.14,36.58,26.03,15.01,30.41,42.62,27.56,18.45,40.88,43.48,25.0,25.0,19.16,23.83,21.77,10.31
Jefferson-:-00 235,640.0,184.0,308.0,148.0,302.0,38.0,229.0,35.0,108.0,74.0,4.0,30.0,230.0,72.0,75.0,83.0,178.0,59.0,110.0,9.0,107.0,12.0,92.0,3.0,34.0,30.0,2.0,2.0,37.0,17.0,16.0,4.0,27.81,32.07,35.71,6.08,35.43,31.58,40.17,8.57,31.48,40.54,50.0,6.67,16.09,23.61,21.33,4.82
Jefferson-:-00 236,1582.0,450.0,790.0,342.0,786.0,111.0,583.0,92.0,244.0,173.0,13.0,58.0,552.0,166.0,194.0,192.0,353.0,121.0,192.0,40.0,209.0,33.0,163.0,13.0,74.0,61.0,2.0,11.0,70.0,27.0,27.0,16.0,22.31,26.89,24.3,11.7,26.59,29.73,27.96,14.13,30.33,35.26,15.38,18.97,12.68,16.27,13.92,8.33
Jefferson-:-00 237,1703.0,660.0,727.0,316.0,852.0,176.0,564.0,112.0,342.0,274.0,20.0,48.0,509.0,210.0,143.0,156.0,511.0,240.0,233.0,38.0,296.0,66.0,211.0,19.0,134.0,124.0,5.0,5.0,81.0,50.0,17.0,14.0,30.01,36.36,32.05,12.03,34.74,37.5,37.41,16.96,39.18,45.26,25.0,10.42,15.91,23.81,11.89,8.97
Jefferson-:-00 238A,1343.0,357.0,742.0,244.0,755.0,97.0,580.0,78.0,201.0,145.0,17.0,39.0,387.0,115.0,145.0,127.0,442.0,135.0,275.0,32.0,289.0,32.0,248.0,9.0,83.0,72.0,3.0,8.0,70.0,31.0,24.0,15.0,32.91,37.82,37.06,13.11,38.28,32.99,42.76,11.54,41.29,49.66,17.65,20.51,18.09,26.96,16.55,11.81
Jefferson-:-00 238B,1250.0,449.0,518.0,283.0,601.0,103.0,415.0,83.0,288.0,224.0,10.0,54.0,361.0,122.0,93.0,146.0,476.0,204.0,224.0,48.0,261.0,48.0,196.0,17.0,136.0,115.0,4.0,17.0,79.0,41.0,24.0,14.0,38.08,45.43,43.24,16.96,43.43,46.6,47.23,20.48,47.22,51.34,40.0,31.48,21.88,33.61,25.81,9.59
Jefferson-:-00 246,551.0,488.0,19.0,44.0,102.0,81.0,14.0,7.0,261.0,245.0,1.0,15.0,188.0,162.0,4.0,22.0,258.0,235.0,10.0,13.0,39.0,28.0,10.0,1.0,154.0,145.0,0.0,9.0,65.0,62.0,0.0,3.0,46.82,48.16,52.63,29.55,38.24,34.57,71.43,14.29,59.0,59.18,0.0,60.0,34.57,38.27,0.0,13.64
Jefferson-:-00 247,780.0,710.0,46.0,24.0,204.0,164.0,37.0,3.0,344.0,332.0,2.0,10.0,232.0,214.0,7.0,11.0,428.0,402.0,17.0,9.0,112.0,97.0,14.0,1.0,217.0,213.0,0.0,4.0,99.0,92.0,3.0,4.0,54.87,56.62,36.96,37.5,54.9,59.15,37.84,33.33,63.08,64.16,0.0,40.0,42.67,42.99,42.86,36.36
Jefferson-:-00 248,660.0,616.0,8.0,36.0,203.0,190.0,4.0,9.0,265.0,257.0,1.0,7.0,192.0,169.0,3.0,20.0,314.0,295.0,5.0,14.0,100.0,96.0,2.0,2.0,149.0,143.0,1.0,5.0,65.0,56.0,2.0,7.0,47.58,47.89,62.5,38.89,49.26,50.53,50.0,22.22,56.23,55.64,100.0,71.43,33.85,33.14,66.67,35.0
Jefferson-:-00 G001,445.0,355.0,50.0,40.0,130.0,84.0,40.0,6.0,163.0,149.0,0.0,14.0,152.0,122.0,10.0,20.0,197.0,173.0,10.0,14.0,56.0,43.0,10.0,3.0,91.0,88.0,0.0,3.0,50.0,42.0,0.0,8.0,44.27,48.73,20.0,35.0,43.08,51.19,25.0,50.0,55.83,59.06,0.0,21.43,32.89,34.43,0.0,40.0
Jefferson-:-00 G002,596.0,335.0,214.0,47.0,278.0,99.0,165.0,14.0,126.0,115.0,2.0,9.0,192.0,121.0,47.0,24.0,241.0,158.0,69.0,14.0,108.0,46.0,58.0,4.0,73.0,67.0,1.0,5.0,60.0,45.0,10.0,5.0,40.44,47.16,32.24,29.79,38.85,46.46,35.15,28.57,57.94,58.26,50.0,55.56,31.25,37.19,21.28,20.83
Jefferson-:-00 G003,1091.0,836.0,164.0,91.0,360.0,206.0,122.0,32.0,378.0,356.0,3.0,19.0,353.0,274.0,39.0,40.0,456.0,384.0,48.0,24.0,144.0,95.0,41.0,8.0,200.0,194.0,0.0,6.0,112.0,95.0,7.0,10.0,41.8,45.93,29.27,26.37,40.0,46.12,33.61,25.0,52.91,54.49,0.0,31.58,31.73,34.67,17.95,25.0
Jefferson-:-00 G004,482.0,146.0,301.0,35.0,264.0,33.0,216.0,15.0,67.0,54.0,9.0,4.0,151.0,59.0,76.0,16.0,115.0,50.0,62.0,3.0,68.0,12.0,54.0,2.0,24.0,24.0,0.0,0.0,23.0,14.0,8.0,1.0,23.86,34.25,20.6,8.57,25.76,36.36,25.0,13.33,35.82,44.44,0.0,0.0,15.23,23.73,10.53,6.25
Jefferson-:-00 G005,456.0,386.0,33.0,37.0,135.0,103.0,25.0,7.0,179.0,162.0,0.0,17.0,142.0,121.0,8.0,13.0,204.0,184.0,12.0,8.0,67.0,57.0,9.0,1.0,90.0,85.0,0.0,5.0,47.0,42.0,3.0,2.0,44.74,47.67,36.36,21.62,49.63,55.34,36.0,14.29,50.28,52.47,0.0,29.41,33.1,34.71,37.5,15.38
Jefferson-:-00 G006,618.0,183.0,392.0,43.0,371.0,50.0,302.0,19.0,87.0,71.0,11.0,5.0,160.0,62.0,79.0,19.0,169.0,70.0,90.0,9.0,100.0,17.0,80.0,3.0,39.0,36.0,2.0,1.0,30.0,17.0,8.0,5.0,27.35,38.25,22.96,20.93,26.95,34.0,26.49,15.79,44.83,50.7,18.18,20.0,18.75,27.42,10.13,26.32
Jefferson-:-00 G007,1012.0,183.0,730.0,99.0,671.0,63.0,568.0,40.0,92.0,60.0,18.0,14.0,249.0,60.0,144.0,45.0,262.0,45.0,205.0,12.0,211.0,19.0,185.0,7.0,24.0,15.0,6.0,3.0,27.0,11.0,14.0,2.0,25.89,24.59,28.08,12.12,31.45,30.16,32.57,17.5,26.09,25.0,33.33,21.43,10.84,18.33,9.72,4.44
Jefferson-:-00 G008,642.0,251.0,271.0,120.0,318.0,73.0,208.0,37.0,125.0,99.0,4.0,22.0,199.0,79.0,59.0,61.0,160.0,75.0,71.0,14.0,94.0,23.0,64.0,7.0,40.0,38.0,0.0,2.0,26.0,14.0,7.0,5.0,24.92,29.88,26.2,11.67,29.56,31.51,30.77,18.92,32.0,38.38,0.0,9.09,13.07,17.72,11.86,8.2
Jefferson-:-00 G009,1003.0,566.0,284.0,153.0,392.0,144.0,206.0,42.0,275.0,244.0,3.0,28.0,336.0,178.0,75.0,83.0,304.0,240.0,43.0,21.0,106.0,64.0,35.0,7.0,140.0,131.0,1.0,8.0,58.0,45.0,7.0,6.0,30.31,42.4,15.14,13.73,27.04,44.44,16.99,16.67,50.91,53.69,33.33,28.57,17.26,25.28,9.33,7.23
Jefferson-:-00 G010,1257.0,986.0,129.0,142.0,352.0,237.0,82.0,33.0,537.0,479.0,9.0,49.0,368.0,270.0,38.0,60.0,625.0,561.0,29.0,35.0,170.0,136.0,26.0,8.0,332.0,317.0,2.0,13.0,123.0,108.0,1.0,14.0,49.72,56.9,22.48,24.65,48.3,57.38,31.71,24.24,61.82,66.18,22.22,26.53,33.42,40.0,2.63,23.33
Jefferson-:-00 G011,1507.0,538.0,726.0,243.0,759.0,157.0,522.0,80.0,212.0,164.0,15.0,33.0,536.0,217.0,189.0,130.0,338.0,178.0,131.0,29.0,178.0,56.0,109.0,13.0,75.0,69.0,1.0,5.0,85.0,53.0,21.0,11.0,22.43,33.09,18.04,11.93,23.45,35.67,20.88,16.25,35.38,42.07,6.67,15.15,15.86,24.42,11.11,8.46
Jefferson-:-00 G012,585.0,482.0,36.0,67.0,133.0,100.0,21.0,12.0,298.0,275.0,2.0,21.0,154.0,107.0,13.0,34.0,306.0,267.0,20.0,19.0,66.0,49.0,14.0,3.0,176.0,166.0,0.0,10.0,64.0,52.0,6.0,6.0,52.31,55.39,55.56,28.36,49.62,49.0,66.67,25.0,59.06,60.36,0.0,47.62,41.56,48.6,46.15,17.65
Jefferson-:-00 G013,538.0,329.0,119.0,90.0,197.0,80.0,96.0,21.0,201.0,172.0,5.0,24.0,140.0,77.0,18.0,45.0,214.0,158.0,45.0,11.0,76.0,33.0,38.0,5.0,105.0,98.0,2.0,5.0,33.0,27.0,5.0,1.0,39.78,48.02,37.82,12.22,38.58,41.25,39.58,23.81,52.24,56.98,40.0,20.83,23.57,35.06,27.78,2.22
Jefferson-:-00 GI001,790.0,755.0,3.0,32.0,225.0,217.0,1.0,7.0,344.0,329.0,2.0,13.0,221.0,209.0,0.0,12.0,306.0,296.0,0.0,10.0,100.0,98.0,0.0,2.0,145.0,139.0,0.0,6.0,61.0,59.0,0.0,2.0,38.73,39.21,0.0,31.25,44.44,45.16,0.0,28.57,42.15,42.25,0.0,46.15,27.6,28.23,0.0,16.67
Jefferson-:-00 H001,947.0,790.0,87.0,70.0,261.0,179.0,60.0,22.0,370.0,349.0,4.0,17.0,316.0,262.0,23.0,31.0,306.0,292.0,6.0,8.0,90.0,83.0,5.0,2.0,154.0,151.0,0.0,3.0,62.0,58.0,1.0,3.0,32.31,36.96,6.9,11.43,34.48,46.37,8.33,9.09,41.62,43.27,0.0,17.65,19.62,22.14,4.35,9.68
Jefferson-:-00 H002,714.0,678.0,3.0,33.0,139.0,133.0,0.0,6.0,346.0,337.0,1.0,8.0,229.0,208.0,2.0,19.0,268.0,263.0,0.0,5.0,54.0,54.0,0.0,0.0,160.0,157.0,0.0,3.0,54.0,52.0,0.0,2.0,37.54,38.79,0.0,15.15,38.85,40.6,0.0,0.0,46.24,46.59,0.0,37.5,23.58,25.0,0.0,10.53
Jefferson-:-00 H003,772.0,729.0,3.0,40.0,139.0,129.0,1.0,9.0,405.0,390.0,1.0,14.0,228.0,210.0,1.0,17.0,324.0,310.0,0.0,14.0,61.0,57.0,0.0,4.0,189.0,186.0,0.0,3.0,74.0,67.0,0.0,7.0,41.97,42.52,0.0,35.0,43.88,44.19,0.0,44.44,46.67,47.69,0.0,21.43,32.46,31.9,0.0,41.18
Jefferson-:-00 H004,1091.0,1015.0,15.0,61.0,255.0,234.0,8.0,13.0,516.0,504.0,1.0,11.0,320.0,277.0,6.0,37.0,436.0,423.0,2.0,11.0,104.0,102.0,1.0,1.0,237.0,233.0,1.0,3.0,95.0,88.0,0.0,7.0,39.96,41.67,13.33,18.03,40.78,43.59,12.5,7.69,45.93,46.23,100.0,27.27,29.69,31.77,0.0,18.92
Jefferson-:-00 H005,334.0,298.0,0.0,36.0,80.0,72.0,0.0,8.0,145.0,134.0,0.0,11.0,109.0,92.0,0.0,17.0,127.0,117.0,0.0,10.0,29.0,29.0,0.0,0.0,70.0,64.0,0.0,6.0,28.0,24.0,0.0,4.0,38.02,39.26,0.0,27.78,36.25,40.28,0.0,0.0,48.28,47.76,0.0,54.55,25.69,26.09,0.0,23.53
Jefferson-:-00 H006,416.0,376.0,5.0,35.0,101.0,89.0,3.0,9.0,184.0,174.0,1.0,9.0,131.0,113.0,1.0,17.0,143.0,134.0,2.0,7.0,31.0,25.0,1.0,5.0,80.0,77.0,1.0,2.0,32.0,32.0,0.0,0.0,34.38,35.64,40.0,20.0,30.69,28.09,33.33,55.56,43.48,44.25,100.0,22.22,24.43,28.32,0.0,0.0
Jefferson-:-00 H007,725.0,676.0,2.0,47.0,160.0,148.0,1.0,11.0,347.0,335.0,1.0,11.0,218.0,193.0,0.0,25.0,297.0,287.0,1.0,9.0,67.0,66.0,0.0,1.0,170.0,164.0,1.0,5.0,60.0,57.0,0.0,3.0,40.97,42.46,50.0,19.15,41.88,44.59,0.0,9.09,48.99,48.96,100.0,45.45,27.52,29.53,0.0,12.0
Jefferson-:-00 H008,1200.0,1123.0,7.0,70.0,215.0,203.0,2.0,10.0,661.0,635.0,2.0,24.0,324.0,285.0,3.0,36.0,593.0,574.0,2.0,17.0,96.0,95.0,1.0,0.0,373.0,361.0,1.0,11.0,124.0,118.0,0.0,6.0,49.42,51.11,28.57,24.29,44.65,46.8,50.0,0.0,56.43,56.85,50.0,45.83,38.27,41.4,0.0,16.67
Jefferson-:-00 H009,638.0,581.0,13.0,44.0,154.0,138.0,6.0,10.0,305.0,288.0,1.0,16.0,179.0,155.0,6.0,18.0,249.0,236.0,0.0,13.0,64.0,62.0,0.0,2.0,140.0,134.0,0.0,6.0,45.0,40.0,0.0,5.0,39.03,40.62,0.0,29.55,41.56,44.93,0.0,20.0,45.9,46.53,0.0,37.5,25.14,25.81,0.0,27.78
Jefferson-:-00 K001,1387.0,1061.0,87.0,239.0,276.0,158.0,61.0,57.0,732.0,663.0,4.0,65.0,379.0,240.0,22.0,117.0,564.0,479.0,29.0,56.0,104.0,76.0,22.0,6.0,351.0,322.0,4.0,25.0,109.0,81.0,3.0,25.0,40.66,45.15,33.33,23.43,37.68,48.1,36.07,10.53,47.95,48.57,100.0,38.46,28.76,33.75,13.64,21.37
Jefferson-:-00 K002,1794.0,1150.0,266.0,378.0,481.0,212.0,178.0,91.0,755.0,655.0,3.0,97.0,558.0,283.0,85.0,190.0,590.0,479.0,54.0,57.0,151.0,98.0,48.0,5.0,328.0,302.0,0.0,26.0,111.0,79.0,6.0,26.0,32.89,41.65,20.3,15.08,31.39,46.23,26.97,5.49,43.44,46.11,0.0,26.8,19.89,27.92,7.06,13.68
Jefferson-:-00 K003,1351.0,676.0,236.0,439.0,471.0,174.0,156.0,141.0,380.0,292.0,8.0,80.0,500.0,210.0,72.0,218.0,300.0,202.0,44.0,54.0,113.0,59.0,38.0,16.0,117.0,105.0,1.0,11.0,70.0,38.0,5.0,27.0,22.21,29.88,18.64,12.3,23.99,33.91,24.36,11.35,30.79,35.96,12.5,13.75,14.0,18.1,6.94,12.39
Jefferson-:-00 K004,1739.0,1032.0,341.0,366.0,588.0,227.0,239.0,122.0,592.0,531.0,10.0,51.0,559.0,274.0,92.0,193.0,452.0,370.0,46.0,36.0,116.0,71.0,36.0,9.0,240.0,232.0,1.0,7.0,96.0,67.0,9.0,20.0,25.99,35.85,13.49,9.84,19.73,31.28,15.06,7.38,40.54,43.69,10.0,13.73,17.17,24.45,9.78,10.36
Jefferson-:-00 K005,1448.0,1259.0,7.0,182.0,203.0,160.0,2.0,41.0,932.0,867.0,0.0,65.0,313.0,232.0,5.0,76.0,664.0,634.0,1.0,29.0,96.0,86.0,1.0,9.0,467.0,459.0,0.0,8.0,101.0,89.0,0.0,12.0,45.86,50.36,14.29,15.93,47.29,53.75,50.0,21.95,50.11,52.94,0.0,12.31,32.27,38.36,0.0,15.79
Jefferson-:-00 K006A,1073.0,708.0,168.0,197.0,295.0,129.0,116.0,50.0,450.0,385.0,1.0,64.0,328.0,194.0,51.0,83.0,341.0,278.0,36.0,27.0,94.0,53.0,33.0,8.0,191.0,179.0,0.0,12.0,56.0,46.0,3.0,7.0,31.78,39.27,21.43,13.71,31.86,41.09,28.45,16.0,42.44,46.49,0.0,18.75,17.07,23.71,5.88,8.43
Jefferson-:-00 K006B,1024.0,457.0,245.0,322.0,390.0,109.0,171.0,110.0,234.0,165.0,6.0,63.0,400.0,183.0,68.0,149.0,230.0,117.0,74.0,39.0,111.0,30.0,67.0,14.0,60.0,48.0,0.0,12.0,59.0,39.0,7.0,13.0,22.46,25.6,30.2,12.11,28.46,27.52,39.18,12.73,25.64,29.09,0.0,19.05,14.75,21.31,10.29,8.72
Jefferson-:-00 K007A,1252.0,753.0,129.0,370.0,318.0,121.0,91.0,106.0,499.0,421.0,2.0,76.0,435.0,211.0,36.0,188.0,384.0,310.0,25.0,49.0,70.0,44.0,16.0,10.0,243.0,219.0,1.0,23.0,71.0,47.0,8.0,16.0,30.67,41.17,19.38,13.24,22.01,36.36,17.58,9.43,48.7,52.02,50.0,30.26,16.32,22.27,22.22,8.51
Jefferson-:-00 K007B,1182.0,602.0,251.0,329.0,443.0,158.0,182.0,103.0,306.0,237.0,8.0,61.0,433.0,207.0,61.0,165.0,255.0,163.0,58.0,34.0,111.0,48.0,51.0,12.0,90.0,81.0,3.0,6.0,54.0,34.0,4.0,16.0,21.57,27.08,23.11,10.33,25.06,30.38,28.02,11.65,29.41,34.18,37.5,9.84,12.47,16.43,6.56,9.7
Jefferson-:-00 K008,1676.0,922.0,336.0,418.0,571.0,212.0,236.0,123.0,504.0,417.0,9.0,78.0,601.0,293.0,91.0,217.0,501.0,366.0,74.0,61.0,155.0,80.0,59.0,16.0,223.0,202.0,3.0,18.0,123.0,84.0,12.0,27.0,29.89,39.7,22.02,14.59,27.15,37.74,25.0,13.01,44.25,48.44,33.33,23.08,20.47,28.67,13.19,12.44
Jefferson-:-00 K009,730.0,517.0,59.0,154.0,170.0,92.0,37.0,41.0,313.0,286.0,0.0,27.0,247.0,139.0,22.0,86.0,259.0,226.0,12.0,21.0,50.0,35.0,10.0,5.0,160.0,154.0,0.0,6.0,49.0,37.0,2.0,10.0,35.48,43.71,20.34,13.64,29.41,38.04,27.03,12.2,51.12,53.85,0.0,22.22,19.84,26.62,9.09,11.63
Jefferson-:-00 K010,946.0,572.0,118.0,256.0,268.0,106.0,83.0,79.0,386.0,319.0,1.0,66.0,292.0,147.0,34.0,111.0,278.0,223.0,26.0,29.0,64.0,38.0,22.0,4.0,164.0,144.0,1.0,19.0,50.0,41.0,3.0,6.0,29.39,38.99,22.03,11.33,23.88,35.85,26.51,5.06,42.49,45.14,100.0,28.79,17.12,27.89,8.82,5.41
Jefferson-:-00 K011,690.0,453.0,94.0,143.0,194.0,99.0,53.0,42.0,247.0,208.0,4.0,35.0,249.0,146.0,37.0,66.0,192.0,158.0,10.0,24.0,53.0,37.0,9.0,7.0,108.0,95.0,0.0,13.0,31.0,26.0,1.0,4.0,27.83,34.88,10.64,16.78,27.32,37.37,16.98,16.67,43.72,45.67,0.0,37.14,12.45,17.81,2.7,6.06
Jefferson-:-00 K012,1597.0,1317.0,40.0,240.0,336.0,245.0,29.0,62.0,821.0,767.0,0.0,54.0,440.0,305.0,11.0,124.0,652.0,609.0,5.0,38.0,131.0,120.0,3.0,8.0,416.0,401.0,0.0,15.0,105.0,88.0,2.0,15.0,40.83,46.24,12.5,15.83,38.99,48.98,10.34,12.9,50.67,52.28,0.0,27.78,23.86,28.85,18.18,12.1
Jefferson-:-00 K013A,591.0,447.0,78.0,66.0,162.0,89.0,60.0,13.0,263.0,241.0,3.0,19.0,166.0,117.0,15.0,34.0,238.0,205.0,21.0,12.0,57.0,36.0,19.0,2.0,133.0,126.0,2.0,5.0,48.0,43.0,0.0,5.0,40.27,45.86,26.92,18.18,35.19,40.45,31.67,15.38,50.57,52.28,66.67,26.32,28.92,36.75,0.0,14.71
Jefferson-:-00 K013B,677.0,94.0,386.0,197.0,399.0,33.0,288.0,78.0,55.0,32.0,5.0,18.0,223.0,29.0,93.0,101.0,99.0,11.0,78.0,10.0,78.0,6.0,69.0,3.0,6.0,5.0,1.0,0.0,15.0,0.0,8.0,7.0,14.62,11.7,20.21,5.08,19.55,18.18,23.96,3.85,10.91,15.63,20.0,0.0,6.73,0.0,8.6,6.93
Jefferson-:-00 K014,1973.0,924.0,398.0,651.0,732.0,248.0,298.0,186.0,529.0,370.0,12.0,147.0,712.0,306.0,88.0,318.0,495.0,295.0,113.0,87.0,212.0,92.0,98.0,22.0,180.0,145.0,1.0,34.0,103.0,58.0,14.0,31.0,25.09,31.93,28.39,13.36,28.96,37.1,32.89,11.83,34.03,39.19,8.33,23.13,14.47,18.95,15.91,9.75
Jefferson-:-00 K015,875.0,450.0,173.0,252.0,335.0,120.0,130.0,85.0,220.0,175.0,1.0,44.0,320.0,155.0,42.0,123.0,188.0,126.0,32.0,30.0,71.0,31.0,29.0,11.0,67.0,60.0,0.0,7.0,50.0,35.0,3.0,12.0,21.49,28.0,18.5,11.9,21.19,25.83,22.31,12.94,30.45,34.29,0.0,15.91,15.63,22.58,7.14,9.76
Jefferson-:-00 K016,1350.0,837.0,149.0,364.0,407.0,194.0,104.0,109.0,427.0,343.0,6.0,78.0,516.0,300.0,39.0,177.0,391.0,290.0,40.0,61.0,119.0,70.0,31.0,18.0,169.0,142.0,3.0,24.0,103.0,78.0,6.0,19.0,28.96,34.65,26.85,16.76,29.24,36.08,29.81,16.51,39.58,41.4,50.0,30.77,19.96,26.0,15.38,10.73
Jefferson-:-00 K017,1446.0,910.0,201.0,335.0,434.0,210.0,143.0,81.0,519.0,443.0,4.0,72.0,493.0,257.0,54.0,182.0,441.0,350.0,47.0,44.0,129.0,83.0,37.0,9.0,234.0,217.0,1.0,16.0,78.0,50.0,9.0,19.0,30.5,38.46,23.38,13.13,29.72,39.52,25.87,11.11,45.09,48.98,25.0,22.22,15.82,19.46,16.67,10.44
Jefferson-:-00 K018,318.0,134.0,84.0,100.0,131.0,41.0,55.0,35.0,68.0,44.0,3.0,21.0,119.0,49.0,26.0,44.0,54.0,31.0,12.0,11.0,28.0,13.0,10.0,5.0,16.0,12.0,1.0,3.0,10.0,6.0,1.0,3.0,16.98,23.13,14.29,11.0,21.37,31.71,18.18,14.29,23.53,27.27,33.33,14.29,8.4,12.24,3.85,6.82
Jefferson-:-00 K019,1412.0,884.0,94.0,434.0,361.0,178.0,65.0,118.0,596.0,482.0,5.0,109.0,455.0,224.0,24.0,207.0,493.0,409.0,22.0,62.0,117.0,84.0,16.0,17.0,291.0,266.0,3.0,22.0,85.0,59.0,3.0,23.0,34.92,46.27,23.4,14.29,32.41,47.19,24.62,14.41,48.83,55.19,60.0,20.18,18.68,26.34,12.5,11.11
Jefferson-:-00 K020,1481.0,975.0,158.0,348.0,434.0,219.0,107.0,108.0,572.0,491.0,8.0,73.0,475.0,265.0,43.0,167.0,505.0,419.0,33.0,53.0,146.0,103.0,29.0,14.0,265.0,239.0,0.0,26.0,94.0,77.0,4.0,13.0,34.1,42.97,20.89,15.23,33.64,47.03,27.1,12.96,46.33,48.68,0.0,35.62,19.79,29.06,9.3,7.78
Jefferson-:-00 K021,620.0,49.0,501.0,70.0,434.0,22.0,380.0,32.0,34.0,13.0,15.0,6.0,152.0,14.0,106.0,32.0,158.0,13.0,137.0,8.0,133.0,6.0,122.0,5.0,9.0,5.0,2.0,2.0,16.0,2.0,13.0,1.0,25.48,26.53,27.35,11.43,30.65,27.27,32.11,15.63,26.47,38.46,13.33,33.33,10.53,14.29,12.26,3.13
Jefferson-:-00 K022,639.0,7.0,596.0,36.0,472.0,2.0,456.0,14.0,19.0,2.0,16.0,1.0,148.0,3.0,124.0,21.0,156.0,1.0,152.0,3.0,136.0,0.0,134.0,2.0,1.0,0.0,1.0,0.0,19.0,1.0,17.0,1.0,24.41,14.29,25.5,8.33,28.81,0.0,29.39,14.29,5.26,0.0,6.25,0.0,12.84,33.33,13.71,4.76
Jefferson-:-00 K023,1207.0,170.0,864.0,173.0,693.0,51.0,582.0,60.0,118.0,67.0,16.0,35.0,396.0,52.0,266.0,78.0,183.0,50.0,116.0,17.0,125.0,19.0,98.0,8.0,32.0,25.0,1.0,6.0,26.0,6.0,17.0,3.0,15.16,29.41,13.43,9.83,18.04,37.25,16.84,13.33,27.12,37.31,6.25,17.14,6.57,11.54,6.39,3.85
Jefferson-:-00 K024,589.0,46.0,446.0,97.0,362.0,13.0,314.0,35.0,35.0,11.0,12.0,12.0,192.0,22.0,120.0,50.0,60.0,8.0,47.0,5.0,44.0,2.0,41.0,1.0,6.0,5.0,1.0,0.0,10.0,1.0,5.0,4.0,10.19,17.39,10.54,5.15,12.15,15.38,13.06,2.86,17.14,45.45,8.33,0.0,5.21,4.55,4.17,8.0
Jefferson-:-00 K025,1292.0,778.0,220.0,294.0,472.0,238.0,160.0,74.0,396.0,311.0,5.0,80.0,424.0,229.0,55.0,140.0,378.0,284.0,49.0,45.0,156.0,101.0,44.0,11.0,150.0,133.0,2.0,15.0,72.0,50.0,3.0,19.0,29.26,36.5,22.27,15.31,33.05,42.44,27.5,14.86,37.88,42.77,40.0,18.75,16.98,21.83,5.45,13.57
Jefferson-:-00 K026,727.0,200.0,472.0,55.0,454.0,52.0,383.0,19.0,94.0,73.0,12.0,9.0,179.0,75.0,77.0,27.0,189.0,28.0,154.0,7.0,156.0,12.0,142.0,2.0,17.0,12.0,2.0,3.0,16.0,4.0,10.0,2.0,26.0,14.0,32.63,12.73,34.36,23.08,37.08,10.53,18.09,16.44,16.67,33.33,8.94,5.33,12.99,7.41
Jefferson-:-00 K027,634.0,429.0,86.0,119.0,205.0,111.0,56.0,38.0,224.0,191.0,1.0,32.0,205.0,127.0,29.0,49.0,192.0,161.0,13.0,18.0,52.0,41.0,10.0,1.0,100.0,89.0,0.0,11.0,40.0,31.0,3.0,6.0,30.28,37.53,15.12,15.13,25.37,36.94,17.86,2.63,44.64,46.6,0.0,34.38,19.51,24.41,10.34,12.24
